customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment,is_high_value,segment_category
1639,17,6,394.34,4,2,3,423,1,New Customers
1640,123,8,463.83,2,3,3,233,1,At Risk
1641,170,7,494.7,1,3,4,134,1,At Risk
1642,57,6,231.02,3,2,2,322,0,Others
1643,25,21,2720.55,4,5,5,455,1,Champions
1644,3,7,203.64,5,3,2,532,0,Loyal Customers
1645,85,7,473.89,2,3,4,234,1,At Risk
1646,28,4,165.2,4,1,1,411,0,New Customers
1647,17,13,2309.36,4,4,4,444,1,Champions
1648,31,24,3558.73,4,5,5,455,1,Champions
1649,1,5,227.2,5,2,2,522,0,New Customers
1650,30,22,3044.77,4,5,5,455,1,Champions
1651,162,6,384.45,1,2,3,123,1,Lost
1652,139,21,4177.22,2,5,5,255,1,At Risk
1653,76,23,4365.17,2,5,5,255,1,At Risk
1654,247,9,464.0,1,4,3,143,1,At Risk
1655,49,19,3420.96,3,5,5,355,1,Potential Loyalists
1656,65,4,151.6,3,1,1,311,0,Others
1657,28,6,194.75,4,2,1,421,0,New Customers
1658,28,6,398.92,4,2,3,423,1,New Customers
1659,216,4,192.69,1,1,1,111,0,Lost
1660,13,7,363.85,5,3,3,533,0,Loyal Customers
1661,4,18,3756.53,5,4,5,545,1,Champions
1662,10,16,2449.7,5,4,4,544,1,Champions
1663,9,13,893.91,5,4,4,544,1,Champions
1664,28,16,2445.08,4,4,4,444,1,Champions
1665,107,7,394.84,2,3,3,233,1,At Risk
1666,27,10,637.93,4,4,4,444,1,Champions
1667,15,19,2903.0,5,5,5,555,1,Champions
1668,178,8,330.56,1,3,3,133,0,At Risk
1669,24,4,206.88,4,1,2,412,0,New Customers
1670,145,6,225.34,1,2,2,122,0,Lost
1671,71,8,257.11,3,3,2,332,0,Others
1672,115,5,381.77,2,2,3,223,1,Lost
1673,240,4,201.85,1,1,2,112,0,Lost
1674,75,7,535.17,3,3,4,334,1,Potential Loyalists
1675,139,5,275.73,2,2,2,222,0,Lost
1676,301,6,322.58,1,2,3,123,0,Lost
1677,192,7,233.67,1,3,2,132,0,At Risk
1678,48,15,1608.64,3,4,4,344,1,Potential Loyalists
1679,101,7,257.35,2,3,2,232,0,At Risk
1680,6,17,1369.45,5,4,4,544,1,Champions
1681,99,4,168.21,2,1,1,211,0,Lost
1682,184,16,2041.05,1,4,4,144,1,At Risk
1683,47,4,127.85,3,1,1,311,0,Others
1684,76,7,144.98,2,3,1,231,0,At Risk
1685,4,48,30674.0,5,5,5,555,1,Champions
1686,9,27,5117.53,5,5,5,555,1,Champions
1687,38,34,18204.27,4,5,5,455,1,Champions
1688,23,18,2827.44,4,4,5,445,1,Champions
1689,201,7,176.3,1,3,1,131,0,At Risk
1690,49,7,581.68,3,3,4,334,1,Potential Loyalists
1691,70,4,281.5,3,1,2,312,0,Others
1692,4,21,3506.83,5,5,5,555,1,Champions
1693,289,4,205.4,1,1,2,112,0,Lost
1694,74,6,291.47,3,2,2,322,0,Others
1695,63,23,3189.35,3,5,5,355,1,Potential Loyalists
1696,9,19,3308.79,5,5,5,555,1,Champions
1697,239,14,1897.53,1,4,4,144,1,At Risk
1698,7,25,3239.89,5,5,5,555,1,Champions
1699,5,3,189.77,5,1,1,511,0,New Customers
1700,1,21,2851.97,5,5,5,555,1,Champions
1701,10,45,24664.43,5,5,5,555,1,Champions
1702,116,5,260.73,2,2,2,222,0,Lost
1703,280,5,387.69,1,2,3,123,1,Lost
1704,110,20,3548.16,2,5,5,255,1,At Risk
1705,28,5,419.92,4,2,3,423,1,New Customers
1706,269,2,77.16,1,1,1,111,0,Lost
1707,5,5,413.34,5,2,3,523,1,New Customers
1708,227,3,117.55,1,1,1,111,0,Lost
1709,46,18,3064.17,3,4,5,345,1,Potential Loyalists
1710,82,4,113.66,2,1,1,211,0,Lost
1711,14,9,414.98,5,4,3,543,1,Loyal Customers
1712,303,6,297.51,1,2,2,122,0,Lost
1713,6,7,548.76,5,3,4,534,1,Loyal Customers
1714,16,18,3665.33,5,4,5,545,1,Champions
1715,272,3,140.28,1,1,1,111,0,Lost
1716,4,22,3699.34,5,5,5,555,1,Champions
1717,1,11,976.44,5,4,4,544,1,Champions
1718,24,8,592.03,4,3,4,434,1,Loyal Customers
1719,447,4,191.88,1,1,1,111,0,Lost
1720,15,24,2222.03,5,5,4,554,1,Champions
1721,176,7,496.19,1,3,4,134,1,At Risk
1722,77,5,163.16,2,2,1,221,0,Lost
1723,68,6,191.41,3,2,1,321,0,Others
1724,67,7,179.06,3,3,1,331,0,Others
1725,191,8,407.97,1,3,3,133,1,At Risk
1726,77,21,3886.36,2,5,5,255,1,At Risk
1727,129,6,261.81,2,2,2,222,0,Lost
1728,143,5,325.11,2,2,3,223,0,Lost
1729,282,8,441.0,1,3,3,133,1,At Risk
1730,62,15,2063.19,3,4,4,344,1,Potential Loyalists
1731,38,6,184.46,4,2,1,421,0,New Customers
1732,218,5,100.12,1,2,1,121,0,Lost
1733,27,9,401.29,4,4,3,443,1,Loyal Customers
1734,380,4,182.06,1,1,1,111,0,Lost
1735,25,5,286.11,4,2,2,422,0,New Customers
1736,69,5,338.61,3,2,3,323,0,Others
1737,42,6,354.35,3,2,3,323,0,Others
1738,52,23,4202.9,3,5,5,355,1,Potential Loyalists
1739,13,3,71.19,5,1,1,511,0,New Customers
1740,31,5,250.96,4,2,2,422,0,New Customers
1741,59,7,312.94,3,3,3,333,0,Others
1742,2,3,194.9,5,1,1,511,0,New Customers
1743,30,11,760.38,4,4,4,444,1,Champions
1744,85,3,70.64,2,1,1,211,0,Lost
1745,2,19,2866.84,5,5,5,555,1,Champions
1746,56,6,359.76,3,2,3,323,0,Others
1747,298,4,221.79,1,1,2,112,0,Lost
1748,281,6,468.3,1,2,3,123,1,Lost
1749,59,7,343.33,3,3,3,333,0,Others
1750,27,17,3070.49,4,4,5,445,1,Champions
1751,50,19,3738.81,3,5,5,355,1,Potential Loyalists
1752,4,23,3302.0,5,5,5,555,1,Champions
1753,200,9,437.67,1,4,3,143,1,At Risk
1754,27,17,264.66,4,4,2,442,0,Loyal Customers
1755,34,15,1893.6,4,4,4,444,1,Champions
1756,95,7,365.67,2,3,3,233,0,At Risk
1757,113,4,337.7,2,1,3,213,0,Lost
1758,231,4,167.83,1,1,1,111,0,Lost
1759,310,3,126.61,1,1,1,111,0,Lost
1760,30,20,3872.41,4,5,5,455,1,Champions
1761,14,5,222.94,5,2,2,522,0,New Customers
1762,156,3,128.5,1,1,1,111,0,Lost
1763,40,22,3698.82,4,5,5,455,1,Champions
1764,21,5,279.19,4,2,2,422,0,New Customers
1765,82,4,232.58,2,1,2,212,0,Lost
1766,156,4,123.51,1,1,1,111,0,Lost
1767,140,9,529.68,2,4,4,244,1,At Risk
1768,125,9,472.29,2,4,4,244,1,At Risk
1769,26,21,4106.12,4,5,5,455,1,Champions
1770,102,11,769.18,2,4,4,244,1,At Risk
1771,52,5,241.65,3,2,2,322,0,Others
1772,24,8,259.44,4,3,2,432,0,Loyal Customers
1773,53,8,570.94,3,3,4,334,1,Potential Loyalists
1774,76,5,258.83,2,2,2,222,0,Lost
1775,34,22,3663.83,4,5,5,455,1,Champions
1776,14,18,2110.76,5,4,4,544,1,Champions
1777,41,36,20330.38,3,5,5,355,1,Potential Loyalists
1778,138,4,279.89,2,1,2,212,0,Lost
1779,324,7,287.32,1,3,2,132,0,At Risk
1780,55,16,2584.67,3,4,4,344,1,Potential Loyalists
1781,228,8,511.49,1,3,4,134,1,At Risk
1782,69,21,3486.39,3,5,5,355,1,Potential Loyalists
1783,216,6,334.18,1,2,3,123,0,Lost
1784,180,3,118.37,1,1,1,111,0,Lost
1785,18,9,367.67,4,4,3,443,0,Loyal Customers
1786,2,22,3587.76,5,5,5,555,1,Champions
1787,66,18,4120.95,3,4,5,345,1,Potential Loyalists
1788,149,7,499.0,1,3,4,134,1,At Risk
1789,69,8,307.82,3,3,3,333,0,Others
1790,211,6,195.99,1,2,1,121,0,Lost
1791,145,7,483.63,1,3,4,134,1,At Risk
1792,90,5,171.72,2,2,1,221,0,Lost
1793,52,5,89.46,3,2,1,321,0,Others
1794,5,4,61.85,5,1,1,511,0,New Customers
1795,51,7,530.25,3,3,4,334,1,Potential Loyalists
1796,2,18,3832.81,5,4,5,545,1,Champions
1797,213,5,256.22,1,2,2,122,0,Lost
1798,21,6,204.91,4,2,2,422,0,New Customers
1799,57,5,205.29,3,2,2,322,0,Others
1800,63,3,159.46,3,1,1,311,0,Others
1801,51,5,219.33,3,2,2,322,0,Others
1802,37,25,3684.71,4,5,5,455,1,Champions
1803,48,8,140.02,3,3,1,331,0,Others
1804,219,4,218.66,1,1,2,112,0,Lost
1805,2,40,26043.03,5,5,5,555,1,Champions
1806,145,5,361.67,1,2,3,123,0,Lost
1807,81,6,314.41,2,2,3,223,0,Lost
1808,28,4,158.87,4,1,1,411,0,New Customers
1809,25,8,423.98,4,3,3,433,1,Loyal Customers
1810,191,6,287.27,1,2,2,122,0,Lost
1811,33,8,434.49,4,3,3,433,1,Loyal Customers
1812,51,4,226.42,3,1,2,312,0,Others
1813,64,6,484.22,3,2,4,324,1,Potential Loyalists
1814,63,6,161.41,3,2,1,321,0,Others
1815,79,4,171.13,2,1,1,211,0,Lost
1816,108,16,3200.83,2,4,5,245,1,At Risk
1817,54,7,523.35,3,3,4,334,1,Potential Loyalists
1818,57,4,168.97,3,1,1,311,0,Others
1819,235,3,160.47,1,1,1,111,0,Lost
1820,2,14,2040.76,5,4,4,544,1,Champions
1821,42,19,3346.28,3,5,5,355,1,Potential Loyalists
1822,4,19,2930.56,5,5,5,555,1,Champions
1823,72,6,327.77,3,2,3,323,0,Others
1824,116,17,2525.61,2,4,4,244,1,At Risk
1825,9,22,4255.45,5,5,5,555,1,Champions
1826,77,9,684.17,2,4,4,244,1,At Risk
1827,88,20,3251.46,2,5,5,255,1,At Risk
1828,85,4,128.28,2,1,1,211,0,Lost
1829,67,8,568.7,3,3,4,334,1,Potential Loyalists
1830,47,36,17152.79,3,5,5,355,1,Potential Loyalists
1831,130,5,215.98,2,2,2,222,0,Lost
1832,16,9,276.86,5,4,2,542,0,Loyal Customers
1833,7,23,2970.24,5,5,5,555,1,Champions
1834,44,5,129.57,3,2,1,321,0,Others
1835,312,2,119.46,1,1,1,111,0,Lost
1836,91,5,421.73,2,2,3,223,1,Lost
1837,73,7,410.55,3,3,3,333,1,Others
1838,96,6,179.98,2,2,1,221,0,Lost
1839,165,17,1562.64,1,4,4,144,1,At Risk
1840,66,3,132.37,3,1,1,311,0,Others
1841,69,17,2117.8,3,4,4,344,1,Potential Loyalists
1842,55,21,3565.3,3,5,5,355,1,Potential Loyalists
1843,69,15,2527.65,3,4,4,344,1,Potential Loyalists
1844,34,13,1756.99,4,4,4,444,1,Champions
1845,49,5,380.33,3,2,3,323,1,Others
1846,53,7,230.48,3,3,2,332,0,Others
1847,102,20,2579.74,2,5,4,254,1,At Risk
1848,48,15,1954.66,3,4,4,344,1,Potential Loyalists
1849,42,8,253.62,3,3,2,332,0,Others
1850,18,15,2113.48,4,4,4,444,1,Champions
1851,52,27,3905.9,3,5,5,355,1,Potential Loyalists
1852,22,22,4393.72,4,5,5,455,1,Champions
1853,209,3,237.93,1,1,2,112,0,Lost
1854,47,16,1605.69,3,4,4,344,1,Potential Loyalists
1855,141,3,156.92,2,1,1,211,0,Lost
1856,12,8,337.38,5,3,3,533,0,Loyal Customers
1857,91,4,237.43,2,1,2,212,0,Lost
1858,1,33,23133.86,5,5,5,555,1,Champions
1859,20,25,4553.54,4,5,5,455,1,Champions
1860,145,6,273.28,1,2,2,122,0,Lost
1861,268,5,243.09,1,2,2,122,0,Lost
1862,8,8,357.73,5,3,3,533,0,Loyal Customers
1863,42,17,1727.37,3,4,4,344,1,Potential Loyalists
1864,84,8,556.99,2,3,4,234,1,At Risk
1865,264,3,123.66,1,1,1,111,0,Lost
1866,107,6,288.71,2,2,2,222,0,Lost
1867,25,14,1755.27,4,4,4,444,1,Champions
1868,63,10,545.45,3,4,4,344,1,Potential Loyalists
1869,301,5,291.24,1,2,2,122,0,Lost
1870,37,7,547.98,4,3,4,434,1,Loyal Customers
1871,6,17,3225.93,5,4,5,545,1,Champions
1872,109,15,3128.38,2,4,5,245,1,At Risk
1873,26,4,273.64,4,1,2,412,0,New Customers
1874,28,11,925.58,4,4,4,444,1,Champions
1875,9,21,3368.5,5,5,5,555,1,Champions
1876,1,27,4049.33,5,5,5,555,1,Champions
1877,7,17,1659.53,5,4,4,544,1,Champions
1878,39,6,360.16,4,2,3,423,0,New Customers
1879,28,39,20905.24,4,5,5,455,1,Champions
1880,3,24,3895.32,5,5,5,555,1,Champions
1881,48,5,439.87,3,2,3,323,1,Others
1882,101,5,386.85,2,2,3,223,1,Lost
1883,86,2,41.47,2,1,1,211,0,Lost
1884,4,11,2064.59,5,4,4,544,1,Champions
1885,17,23,4241.36,4,5,5,455,1,Champions
1886,147,7,355.75,1,3,3,133,0,At Risk
1887,138,4,382.05,2,1,3,213,1,Lost
1888,49,6,257.66,3,2,2,322,0,Others
1889,32,42,30062.48,4,5,5,455,1,Champions
1890,248,5,170.81,1,2,1,121,0,Lost
1891,187,2,57.0,1,1,1,111,0,Lost
1892,8,7,346.77,5,3,3,533,0,Loyal Customers
1893,104,4,273.55,2,1,2,212,0,Lost
1894,57,5,237.16,3,2,2,322,0,Others
1895,57,18,2756.82,3,4,5,345,1,Potential Loyalists
1896,3,30,5837.63,5,5,5,555,1,Champions
1897,42,24,2800.22,3,5,5,355,1,Potential Loyalists
1898,1,18,2788.17,5,4,5,545,1,Champions
1899,27,5,268.85,4,2,2,422,0,New Customers
1900,202,3,118.71,1,1,1,111,0,Lost
1901,105,7,530.81,2,3,4,234,1,At Risk
1902,89,5,150.0,2,2,1,221,0,Lost
1903,215,9,388.94,1,4,3,143,1,At Risk
1904,397,1,22.3,1,1,1,111,0,Lost
1905,65,5,300.2,3,2,2,322,0,Others
1906,19,4,248.13,4,1,2,412,0,New Customers
1907,2,17,2620.27,5,4,4,544,1,Champions
1908,171,7,343.99,1,3,3,133,0,At Risk
1909,165,4,226.33,1,1,2,112,0,Lost
1910,138,7,321.6,2,3,3,233,0,At Risk
1911,21,8,540.23,4,3,4,434,1,Loyal Customers
1912,44,7,191.5,3,3,1,331,0,Others
1913,133,8,566.88,2,3,4,234,1,At Risk
1914,26,20,2434.23,4,5,4,454,1,Champions
1915,145,11,469.78,1,4,3,143,1,At Risk
1916,2,44,24562.08,5,5,5,555,1,Champions
1917,63,6,160.5,3,2,1,321,0,Others
1918,57,9,318.25,3,4,3,343,0,Others
1919,44,14,2761.56,3,4,5,345,1,Potential Loyalists
1920,3,15,1927.01,5,4,4,544,1,Champions
1921,155,5,488.11,1,2,4,124,1,Lost
1922,13,39,15814.96,5,5,5,555,1,Champions
1923,259,6,218.11,1,2,2,122,0,Lost
1924,97,7,437.17,2,3,3,233,1,At Risk
1925,39,15,2018.34,4,4,4,444,1,Champions
1926,5,22,4113.4,5,5,5,555,1,Champions
1927,14,6,251.11,5,2,2,522,0,New Customers
1928,111,15,2004.24,2,4,4,244,1,At Risk
1929,6,10,512.18,5,4,4,544,1,Champions
1930,25,8,569.4,4,3,4,434,1,Loyal Customers
1931,86,22,4694.31,2,5,5,255,1,At Risk
1932,23,24,3564.03,4,5,5,455,1,Champions
1933,149,2,68.27,1,1,1,111,0,Lost
1934,72,3,181.51,3,1,1,311,0,Others
1935,52,7,468.48,3,3,3,333,1,Others
1936,30,5,333.19,4,2,3,423,0,New Customers
1937,8,19,3775.38,5,5,5,555,1,Champions
1938,13,31,2821.35,5,5,5,555,1,Champions
1939,48,17,1665.82,3,4,4,344,1,Potential Loyalists
1940,59,4,165.73,3,1,1,311,0,Others
1941,91,5,111.01,2,2,1,221,0,Lost
1942,181,4,138.79,1,1,1,111,0,Lost
1943,147,11,416.58,1,4,3,143,1,At Risk
1944,16,6,393.39,5,2,3,523,1,New Customers
1945,4,4,228.39,5,1,2,512,0,New Customers
1946,31,2,87.04,4,1,1,411,0,New Customers
1947,1,29,5761.27,5,5,5,555,1,Champions
1948,37,15,2515.73,4,4,4,444,1,Champions
1949,46,4,151.77,3,1,1,311,0,Others
1950,14,8,493.54,5,3,4,534,1,Loyal Customers
1951,19,8,245.23,4,3,2,432,0,Loyal Customers
1952,2,21,3641.79,5,5,5,555,1,Champions
1953,49,5,175.27,3,2,1,321,0,Others
1954,292,5,125.5,1,2,1,121,0,Lost
1955,2,25,4004.19,5,5,5,555,1,Champions
1956,48,4,222.95,3,1,2,312,0,Others
1957,61,6,251.08,3,2,2,322,0,Others
1958,22,8,461.46,4,3,3,433,1,Loyal Customers
1959,10,48,35847.93,5,5,5,555,1,Champions
1960,109,4,177.61,2,1,1,211,0,Lost
1961,23,41,17191.75,4,5,5,455,1,Champions
1962,15,17,2752.97,5,4,5,545,1,Champions
1963,97,7,519.77,2,3,4,234,1,At Risk
1964,52,3,192.64,3,1,1,311,0,Others
1965,48,7,515.09,3,3,4,334,1,Potential Loyalists
1966,36,17,2206.02,4,4,4,444,1,Champions
1967,102,3,184.7,2,1,1,211,0,Lost
1968,42,19,2221.81,3,5,4,354,1,Potential Loyalists
1969,47,35,15498.09,3,5,5,355,1,Potential Loyalists
1970,12,18,2594.6,5,4,4,544,1,Champions
1971,152,10,654.54,1,4,4,144,1,At Risk
1972,15,16,2054.42,5,4,4,544,1,Champions
1973,11,5,244.7,5,2,2,522,0,New Customers
1974,164,7,347.37,1,3,3,133,0,At Risk
1975,55,10,415.59,3,4,3,343,1,Others
1976,27,5,220.57,4,2,2,422,0,New Customers
1977,267,6,361.46,1,2,3,123,0,Lost
1978,3,21,2781.17,5,5,5,555,1,Champions
1979,183,16,2018.32,1,4,4,144,1,At Risk
1980,142,4,289.85,2,1,2,212,0,Lost
1981,95,8,568.89,2,3,4,234,1,At Risk
1982,38,7,476.33,4,3,4,434,1,Loyal Customers
1983,57,10,658.6,3,4,4,344,1,Potential Loyalists
1984,328,3,131.26,1,1,1,111,0,Lost
1985,12,36,20446.48,5,5,5,555,1,Champions
1986,22,7,286.84,4,3,2,432,0,Loyal Customers
1987,3,25,4046.93,5,5,5,555,1,Champions
1988,3,16,2144.92,5,4,4,544,1,Champions
1989,178,7,139.97,1,3,1,131,0,At Risk
1990,35,15,2727.79,4,4,5,445,1,Champions
1991,38,24,4219.47,4,5,5,455,1,Champions
1992,3,22,2846.22,5,5,5,555,1,Champions
1993,137,4,144.36,2,1,1,211,0,Lost
1994,69,2,136.77,3,1,1,311,0,Others
1995,1,7,332.15,5,3,3,533,0,Loyal Customers
1996,102,3,105.4,2,1,1,211,0,Lost
1997,65,6,452.8,3,2,3,323,1,Others
1998,471,2,95.12,1,1,1,111,0,Lost
1999,48,22,3946.8,3,5,5,355,1,Potential Loyalists
2000,14,10,716.39,5,4,4,544,1,Champions
2001,192,5,271.9,1,2,2,122,0,Lost
2002,91,7,266.64,2,3,2,232,0,At Risk
2003,151,8,523.14,1,3,4,134,1,At Risk
2004,87,7,586.81,2,3,4,234,1,At Risk
2005,63,6,437.03,3,2,3,323,1,Others
2006,11,19,3339.35,5,5,5,555,1,Champions
2007,77,5,264.65,2,2,2,222,0,Lost
2008,2,8,162.74,5,3,1,531,0,Loyal Customers
2009,8,7,341.66,5,3,3,533,0,Loyal Customers
2010,26,3,133.97,4,1,1,411,0,New Customers
2011,40,6,216.76,4,2,2,422,0,New Customers
2012,393,3,81.26,1,1,1,111,0,Lost
2013,80,6,159.7,2,2,1,221,0,Lost
2014,76,8,530.85,2,3,4,234,1,At Risk
2015,416,7,393.62,1,3,3,133,1,At Risk
2016,40,6,152.53,4,2,1,421,0,New Customers
2017,71,9,337.66,3,4,3,343,0,Others
2018,48,5,351.25,3,2,3,323,0,Others
2019,35,17,2122.21,4,4,4,444,1,Champions
2020,84,15,2142.9,2,4,4,244,1,At Risk
2021,77,4,190.2,2,1,1,211,0,Lost
2022,424,3,123.79,1,1,1,111,0,Lost
2023,557,2,156.14,1,1,1,111,0,Lost
2024,205,14,2424.1,1,4,4,144,1,At Risk
2025,21,21,3192.62,4,5,5,455,1,Champions
2026,350,4,168.39,1,1,1,111,0,Lost
2027,75,16,3406.12,3,4,5,345,1,Potential Loyalists
2028,100,3,98.64,2,1,1,211,0,Lost
2029,87,3,77.33,2,1,1,211,0,Lost
2030,254,3,163.0,1,1,1,111,0,Lost
2031,152,4,185.91,1,1,1,111,0,Lost
2032,13,16,2273.02,5,4,4,544,1,Champions
2033,11,31,5015.79,5,5,5,555,1,Champions
2034,90,5,236.74,2,2,2,222,0,Lost
2035,76,5,213.67,2,2,2,222,0,Lost
2036,388,6,353.25,1,2,3,123,0,Lost
2037,69,15,1153.19,3,4,4,344,1,Potential Loyalists
2038,74,8,551.82,3,3,4,334,1,Potential Loyalists
2039,100,16,2443.69,2,4,4,244,1,At Risk
2040,36,5,152.89,4,2,1,421,0,New Customers
2041,125,7,420.62,2,3,3,233,1,At Risk
2042,20,16,3212.04,4,4,5,445,1,Champions
2043,33,7,220.94,4,3,2,432,0,Loyal Customers
2044,36,6,537.63,4,2,4,424,1,Potential Loyalists
2045,118,4,183.45,2,1,1,211,0,Lost
2046,58,18,2308.26,3,4,4,344,1,Potential Loyalists
2047,10,15,2510.05,5,4,4,544,1,Champions
2048,73,8,446.72,3,3,3,333,1,Others
2049,5,8,387.45,5,3,3,533,1,Loyal Customers
2050,97,8,419.26,2,3,3,233,1,At Risk
2051,46,6,200.9,3,2,2,322,0,Others
2052,9,8,373.02,5,3,3,533,0,Loyal Customers
2053,34,7,503.44,4,3,4,434,1,Loyal Customers
2054,75,2,90.15,3,1,1,311,0,Others
2055,151,4,192.48,1,1,1,111,0,Lost
2056,147,5,253.6,1,2,2,122,0,Lost
2057,248,6,350.82,1,2,3,123,0,Lost
2058,121,18,2385.04,2,4,4,244,1,At Risk
2059,152,8,404.2,1,3,3,133,1,At Risk
2060,128,23,2618.6,2,5,4,254,1,At Risk
2061,19,15,2453.25,4,4,4,444,1,Champions
2062,3,17,1347.0,5,4,4,544,1,Champions
2063,29,3,161.31,4,1,1,411,0,New Customers
2064,4,20,3398.26,5,5,5,555,1,Champions
2065,72,8,266.88,3,3,2,332,0,Others
2066,103,5,281.01,2,2,2,222,0,Lost
2067,6,45,23851.27,5,5,5,555,1,Champions
2068,274,4,231.46,1,1,2,112,0,Lost
2069,28,28,4445.65,4,5,5,455,1,Champions
2070,5,8,328.45,5,3,3,533,0,Loyal Customers
2071,5,6,232.35,5,2,2,522,0,New Customers
2072,10,28,2533.16,5,5,4,554,1,Champions
2073,36,8,329.17,4,3,3,433,0,Loyal Customers
2074,79,5,150.89,2,2,1,221,0,Lost
2075,75,6,220.63,3,2,2,322,0,Others
2076,154,3,154.2,1,1,1,111,0,Lost
2077,42,15,2117.22,3,4,4,344,1,Potential Loyalists
2078,50,26,4869.23,3,5,5,355,1,Potential Loyalists
2079,77,18,2690.48,2,4,5,245,1,At Risk
2080,42,8,254.29,3,3,2,332,0,Others
2081,110,4,111.46,2,1,1,211,0,Lost
2082,28,7,500.3,4,3,4,434,1,Loyal Customers
2083,6,12,561.23,5,4,4,544,1,Champions
2084,5,11,658.49,5,4,4,544,1,Champions
2085,113,6,120.24,2,2,1,221,0,Lost
2086,313,9,575.27,1,4,4,144,1,At Risk
2087,19,6,325.18,4,2,3,423,0,New Customers
2088,85,5,277.27,2,2,2,222,0,Lost
2089,15,31,4777.94,5,5,5,555,1,Champions
2090,94,8,573.53,2,3,4,234,1,At Risk
2091,129,6,282.61,2,2,2,222,0,Lost
2092,133,7,527.51,2,3,4,234,1,At Risk
2093,40,7,353.81,4,3,3,433,0,Loyal Customers
2094,56,15,1803.67,3,4,4,344,1,Potential Loyalists
2095,34,8,377.92,4,3,3,433,1,Loyal Customers
2096,56,26,4504.48,3,5,5,355,1,Potential Loyalists
2097,84,4,130.08,2,1,1,211,0,Lost
2098,22,17,1475.59,4,4,4,444,1,Champions
2099,51,6,200.84,3,2,2,322,0,Others
2100,33,10,369.35,4,4,3,443,0,Loyal Customers
2101,85,21,2424.06,2,5,4,254,1,At Risk
2102,28,18,2571.65,4,4,4,444,1,Champions
2103,11,5,220.63,5,2,2,522,0,New Customers
2104,69,4,250.05,3,1,2,312,0,Others
2105,42,21,3512.04,3,5,5,355,1,Potential Loyalists
2106,104,22,3373.53,2,5,5,255,1,At Risk
2107,2,36,17204.64,5,5,5,555,1,Champions
2108,124,6,216.87,2,2,2,222,0,Lost
2109,5,43,25196.93,5,5,5,555,1,Champions
2110,46,8,389.85,3,3,3,333,1,Others
2111,261,6,230.04,1,2,2,122,0,Lost
2112,127,6,422.34,2,2,3,223,1,Lost
2113,47,5,193.64,3,2,1,321,0,Others
2114,75,4,297.29,3,1,2,312,0,Others
2115,5,5,179.69,5,2,1,521,0,New Customers
2116,45,7,423.31,3,3,3,333,1,Others
2117,3,6,229.15,5,2,2,522,0,New Customers
2118,43,6,302.51,3,2,2,322,0,Others
2119,102,4,238.98,2,1,2,212,0,Lost
2120,17,24,3575.81,4,5,5,455,1,Champions
2121,47,16,2101.41,3,4,4,344,1,Potential Loyalists
2122,8,17,3740.83,5,4,5,545,1,Champions
2123,45,24,4309.79,3,5,5,355,1,Potential Loyalists
2124,4,18,2049.02,5,4,4,544,1,Champions
2125,30,21,2704.35,4,5,5,455,1,Champions
2126,57,37,18830.6,3,5,5,355,1,Potential Loyalists
2127,8,7,260.84,5,3,2,532,0,Loyal Customers
2128,53,7,629.59,3,3,4,334,1,Potential Loyalists
2129,21,5,156.55,4,2,1,421,0,New Customers
2130,115,5,364.84,2,2,3,223,0,Lost
2131,12,5,186.19,5,2,1,521,0,New Customers
2132,166,6,374.8,1,2,3,123,1,Lost
2133,4,22,3501.57,5,5,5,555,1,Champions
2134,22,5,201.61,4,2,2,422,0,New Customers
2135,23,15,2160.93,4,4,4,444,1,Champions
2136,25,7,349.6,4,3,3,433,0,Loyal Customers
2137,10,25,4872.74,5,5,5,555,1,Champions
2138,4,18,2495.94,5,4,4,544,1,Champions
2139,547,2,63.37,1,1,1,111,0,Lost
2140,98,20,2560.56,2,5,4,254,1,At Risk
2141,47,4,163.98,3,1,1,311,0,Others
2142,61,19,3101.4,3,5,5,355,1,Potential Loyalists
2143,9,26,4710.87,5,5,5,555,1,Champions
2144,27,7,417.24,4,3,3,433,1,Loyal Customers
2145,33,8,526.73,4,3,4,434,1,Loyal Customers
2146,92,18,1823.82,2,4,4,244,1,At Risk
2147,285,6,278.65,1,2,2,122,0,Lost
2148,108,8,580.15,2,3,4,234,1,At Risk
2149,128,11,577.71,2,4,4,244,1,At Risk
2150,8,25,3412.75,5,5,5,555,1,Champions
2151,18,30,17050.69,4,5,5,455,1,Champions
2152,133,10,363.56,2,4,3,243,0,At Risk
2153,35,3,134.17,4,1,1,411,0,New Customers
2154,123,5,184.23,2,2,1,221,0,Lost
2155,17,6,252.14,4,2,2,422,0,New Customers
2156,128,7,510.99,2,3,4,234,1,At Risk
2157,25,19,2108.96,4,5,4,454,1,Champions
2158,58,6,337.29,3,2,3,323,0,Others
2159,10,21,3272.33,5,5,5,555,1,Champions
2160,113,4,198.03,2,1,1,211,0,Lost
2161,114,23,4528.51,2,5,5,255,1,At Risk
2162,18,41,19340.97,4,5,5,455,1,Champions
2163,157,5,392.9,1,2,3,123,1,Lost
2164,588,2,109.2,1,1,1,111,0,Lost
2165,325,4,263.15,1,1,2,112,0,Lost
2166,136,5,360.41,2,2,3,223,0,Lost
2167,310,5,231.92,1,2,2,122,0,Lost
2168,93,22,3284.86,2,5,5,255,1,At Risk
2169,26,8,178.62,4,3,1,431,0,Loyal Customers
